Longitude,Latitude,geometry,bio_1,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19
-118.01799167856436,36.79172936113683,POINT (-118.01799167856436 36.79172936113683),74.0,116,34,7699.0,259.0,-78.0,337.0,-15.0,172.0,185.0,-25.0,264.0,49.0,6.0,67.0,146.0,24.0,27.0,132.0
-123.36078880889306,39.27693988952499,POINT (-123.36078880889306 39.27693988952499),119.0,85,40,4215.0,239.0,29.0,209.0,63.0,173.0,179.0,63.0,1327.0,266.0,2.0,86.0,774.0,13.0,18.0,774.0
-121.27808107839024,39.86558122257474,POINT (-121.27808107839024 39.86558122257474),83.0,123,37,6839.0,272.0,-53.0,325.0,-5.0,182.0,182.0,-5.0,1730.0,351.0,3.0,82.0,987.0,20.0,20.0,987.0
-117.48908388058729,33.28619167277532,POINT (-117.48908388058729 33.28619167277532),189.0,87,43,3936.0,299.0,97.0,203.0,144.0,234.0,248.0,140.0,277.0,55.0,1.0,88.0,166.0,4.0,5.0,150.0
-120.54662388427747,36.41338690797542,POINT (-120.54662388427747 36.41338690797542),138.0,132,44,5354.0,302.0,8.0,294.0,66.0,208.0,213.0,66.0,259.0,54.0,0.0,88.0,156.0,2.0,2.0,156.0
-121.2357419198043,41.33572111010381,POINT (-121.2357419198043 41.33572111010381),96.0,120,34,7583.0,300.0,-44.0,344.0,0.0,212.0,212.0,0.0,481.0,69.0,6.0,52.0,205.0,27.0,27.0,205.0
-121.52561173743051,41.29000720558651,POINT (-121.52561173743051 41.29000720558651),102.0,121,35,7530.0,305.0,-38.0,343.0,7.0,216.0,216.0,7.0,663.0,105.0,5.0,63.0,314.0,26.0,26.0,314.0
-120.46211833385881,39.485329704627986,POINT (-120.46211833385881 39.485329704627986),55.0,123,37,6953.0,245.0,-86.0,331.0,-33.0,157.0,157.0,-33.0,1343.0,253.0,9.0,75.0,727.0,39.0,39.0,727.0
-119.12695536998463,35.71504440395135,POINT (-119.12695536998463 35.71504440395135),198.0,129,39,6716.0,379.0,54.0,324.0,141.0,296.0,296.0,112.0,224.0,40.0,0.0,80.0,118.0,2.0,2.0,109.0
-123.85136558626931,40.19674879663666,POINT (-123.85136558626931 40.19674879663666),124.0,85,41,4221.0,244.0,38.0,206.0,70.0,178.0,185.0,70.0,1970.0,376.0,2.0,84.0,1121.0,20.0,32.0,1121.0
-121.16058496128606,39.87849892149547,POINT (-121.16058496128606 39.87849892149547),75.0,123,37,6902.0,266.0,-61.0,328.0,-13.0,176.0,176.0,-13.0,1702.0,360.0,4.0,83.0,1006.0,21.0,21.0,1006.0
-120.22277100279206,41.56050774991299,POINT (-120.22277100279206 41.56050774991299),68.0,115,33,7796.0,272.0,-74.0,347.0,-31.0,187.0,187.0,-31.0,424.0,59.0,8.0,47.0,176.0,30.0,30.0,176.0
-117.99618709405652,35.762028098805594,POINT (-117.99618709405652 35.762028098805594),131.0,123,36,7546.0,318.0,-20.0,339.0,43.0,191.0,240.0,33.0,170.0,34.0,1.0,81.0,99.0,6.0,15.0,94.0
-123.55168019904211,38.83314353534687,POINT (-123.55168019904211 38.83314353534687),129.0,53,40,2690.0,202.0,70.0,131.0,94.0,161.0,167.0,94.0,1175.0,240.0,2.0,90.0,708.0,11.0,20.0,708.0
-116.56228724852895,32.924884016893,POINT (-116.56228724852895 32.924884016893),125.0,126,45,5237.0,277.0,0.0,277.0,67.0,189.0,203.0,59.0,517.0,100.0,3.0,82.0,281.0,18.0,32.0,274.0
-119.99745558197918,40.61300941560375,POINT (-119.99745558197918 40.61300941560375),109.0,118,32,8243.0,318.0,-45.0,364.0,2.0,232.0,232.0,2.0,170.0,24.0,4.0,44.0,72.0,14.0,14.0,72.0
-117.90316726046547,37.13500953304031,POINT (-117.90316726046547 37.13500953304031),136.0,116,32,8378.0,331.0,-26.0,357.0,39.0,204.0,257.0,26.0,132.0,19.0,5.0,40.0,57.0,18.0,24.0,51.0
-122.28433909374492,40.78104573341818,POINT (-122.28433909374492 40.78104573341818),149.0,122,35,7439.0,349.0,8.0,341.0,54.0,258.0,260.0,54.0,1510.0,296.0,4.0,79.0,846.0,34.0,34.0,846.0
-121.20620175315635,35.79935970551939,POINT (-121.20620175315635 35.79935970551939),127.0,102,47,3749.0,245.0,29.0,216.0,76.0,173.0,179.0,76.0,622.0,134.0,0.0,95.0,394.0,2.0,2.0,394.0
-118.14913327940613,35.07377894447363,POINT (-118.14913327940613 35.07377894447363),170.0,129,39,7006.0,352.0,22.0,329.0,89.0,224.0,271.0,79.0,150.0,28.0,1.0,82.0,84.0,5.0,10.0,79.0
-123.23331803356464,41.40715954702714,POINT (-123.23331803356464 41.40715954702714),49.0,112,40,5713.0,216.0,-64.0,280.0,-22.0,125.0,135.0,-22.0,1386.0,268.0,7.0,82.0,801.0,34.0,46.0,801.0
-119.36407977721147,37.836708953336434,POINT (-119.36407977721147 37.836708953336434),30.0,121,37,6820.0,210.0,-111.0,322.0,-52.0,132.0,132.0,-55.0,666.0,113.0,10.0,67.0,326.0,34.0,34.0,324.0
-118.4076398913841,37.454168821967244,POINT (-118.4076398913841 37.454168821967244),139.0,117,32,8211.0,335.0,-20.0,355.0,38.0,203.0,260.0,34.0,242.0,36.0,8.0,47.0,106.0,31.0,38.0,106.0
-120.91725454109138,39.60001313181826,POINT (-120.91725454109138 39.60001313181826),95.0,123,37,6893.0,284.0,-43.0,327.0,6.0,195.0,195.0,6.0,1718.0,356.0,4.0,81.0,992.0,21.0,21.0,992.0
-122.10440845043462,41.51309372457092,POINT (-122.10440845043462 41.51309372457092),47.0,121,37,6908.0,241.0,-85.0,327.0,-39.0,151.0,151.0,-39.0,960.0,171.0,8.0,72.0,504.0,34.0,34.0,504.0
-121.4886780942092,41.585454526017315,POINT (-121.4886780942092 41.585454526017315),62.0,119,35,7223.0,261.0,-72.0,333.0,-26.0,172.0,172.0,-28.0,397.0,60.0,5.0,53.0,174.0,25.0,25.0,174.0
-115.42329058704314,34.44800523919721,POINT (-115.42329058704314 34.44800523919721),239.0,130,36,7977.0,430.0,72.0,358.0,351.0,306.0,351.0,132.0,126.0,19.0,1.0,49.0,50.0,5.0,50.0,43.0
-118.32119170687294,34.877725172955344,POINT (-118.32119170687294 34.877725172955344),166.0,128,40,6620.0,342.0,24.0,318.0,90.0,253.0,263.0,82.0,188.0,37.0,1.0,84.0,110.0,5.0,10.0,97.0
-122.02329321699075,40.33509757252065,POINT (-122.02329321699075 40.33509757252065),161.0,122,35,7448.0,360.0,19.0,340.0,65.0,270.0,270.0,65.0,821.0,142.0,4.0,70.0,415.0,22.0,22.0,415.0
-115.0151527636184,32.66666503222444,POINT (-115.0151527636184 32.66666503222444),250.0,135,39,7203.0,433.0,92.0,341.0,154.0,306.0,352.0,154.0,66.0,9.0,0.0,56.0,27.0,1.0,22.0,27.0
-122.80895343020349,41.12908766071007,POINT (-122.80895343020349 41.12908766071007),63.0,119,38,6394.0,245.0,-62.0,308.0,-17.0,148.0,159.0,-17.0,1127.0,221.0,6.0,83.0,650.0,32.0,37.0,650.0
-118.3759114914399,34.985154474228736,POINT (-118.3759114914399 34.985154474228736),131.0,128,40,6517.0,306.0,-9.0,315.0,56.0,217.0,226.0,48.0,219.0,45.0,1.0,87.0,133.0,4.0,10.0,121.0
-121.56196310996354,39.15758532405936,POINT (-121.56196310996354 39.15758532405936),180.0,123,39,6463.0,361.0,47.0,314.0,94.0,271.0,271.0,94.0,568.0,117.0,1.0,85.0,333.0,4.0,4.0,333.0
-116.91986971298131,34.24802620454653,POINT (-116.91986971298131 34.24802620454653),86.0,132,42,6306.0,259.0,-55.0,314.0,13.0,133.0,178.0,4.0,541.0,96.0,2.0,77.0,282.0,20.0,40.0,276.0
-117.22101665306688,35.96172626978651,POINT (-117.22101665306688 35.96172626978651),224.0,120,32,8664.0,423.0,53.0,369.0,123.0,298.0,346.0,108.0,84.0,15.0,1.0,64.0,44.0,5.0,17.0,38.0
-121.06489438334579,39.93674305213898,POINT (-121.06489438334579 39.93674305213898),112.0,123,36,7224.0,307.0,-29.0,337.0,19.0,218.0,218.0,19.0,981.0,206.0,3.0,83.0,577.0,13.0,13.0,577.0
-121.04319565314695,40.500174875717065,POINT (-121.04319565314695 40.500174875717065),72.0,122,35,7338.0,269.0,-70.0,339.0,-21.0,181.0,181.0,-21.0,644.0,123.0,4.0,74.0,351.0,17.0,17.0,351.0
-121.85113608839609,39.9467351928962,POINT (-121.85113608839609 39.9467351928962),159.0,122,36,7134.0,352.0,20.0,332.0,66.0,262.0,262.0,66.0,959.0,181.0,2.0,78.0,522.0,15.0,15.0,522.0
-120.94807540913413,38.3876569210863,POINT (-120.94807540913413 38.3876569210863),174.0,122,40,6051.0,347.0,44.0,302.0,93.0,260.0,260.0,93.0,644.0,122.0,2.0,81.0,354.0,6.0,6.0,354.0
-116.4936567938679,33.99833597430115,POINT (-116.4936567938679 33.99833597430115),194.0,134,40,6835.0,374.0,42.0,332.0,115.0,245.0,292.0,104.0,263.0,48.0,1.0,66.0,137.0,7.0,45.0,129.0
-119.37103657697473,38.00181719382399,POINT (-119.37103657697473 38.00181719382399),29.0,121,37,6948.0,211.0,-115.0,326.0,-45.0,132.0,132.0,-58.0,641.0,104.0,14.0,64.0,306.0,45.0,45.0,296.0
-117.43468978715768,36.704419997342036,POINT (-117.43468978715768 36.704419997342036),135.0,116,32,8344.0,328.0,-27.0,356.0,38.0,206.0,254.0,25.0,145.0,21.0,4.0,44.0,62.0,17.0,33.0,52.0
-120.58070073409871,38.01471772615906,POINT (-120.58070073409871 38.01471772615906),162.0,123,40,6089.0,334.0,30.0,303.0,82.0,249.0,249.0,82.0,743.0,169.0,1.0,92.0,477.0,5.0,5.0,477.0
-114.70826279339309,34.66877521032226,POINT (-114.70826279339309 34.66877521032226),215.0,127,35,8077.0,403.0,47.0,356.0,121.0,285.0,328.0,107.0,144.0,20.0,1.0,52.0,60.0,4.0,47.0,55.0
-115.7863619548541,35.00712071143831,POINT (-115.7863619548541 35.00712071143831),202.0,129,35,8172.0,396.0,32.0,364.0,316.0,271.0,316.0,92.0,209.0,34.0,3.0,47.0,93.0,13.0,93.0,55.0
-116.89637968512173,34.24825663500652,POINT (-116.89637968512173 34.24825663500652),86.0,132,41,6336.0,259.0,-55.0,315.0,13.0,133.0,178.0,3.0,547.0,95.0,2.0,75.0,283.0,20.0,44.0,274.0
-117.2740666214169,35.431652979073355,POINT (-117.2740666214169 35.431652979073355),178.0,125,35,7952.0,371.0,17.0,354.0,85.0,244.0,291.0,73.0,129.0,27.0,1.0,79.0,80.0,5.0,18.0,65.0
-116.64758385245128,36.21035494332425,POINT (-116.64758385245128 36.21035494332425),177.0,120,32,8594.0,373.0,5.0,368.0,77.0,252.0,298.0,61.0,96.0,16.0,1.0,61.0,49.0,6.0,17.0,42.0
-119.13845433008099,37.46670792636361,POINT (-119.13845433008099 37.46670792636361),64.0,121,37,6954.0,246.0,-78.0,325.0,-15.0,168.0,168.0,-22.0,865.0,150.0,9.0,72.0,431.0,32.0,32.0,428.0
-121.93107452783836,41.44509390136051,POINT (-121.93107452783836 41.44509390136051),68.0,121,36,7134.0,265.0,-68.0,333.0,-22.0,173.0,175.0,-22.0,1060.0,189.0,7.0,75.0,557.0,34.0,34.0,557.0
-116.53720537656567,33.571271689284906,POINT (-116.53720537656567 33.571271689284906),131.0,132,43,6015.0,299.0,-7.0,306.0,56.0,173.0,219.0,53.0,289.0,55.0,1.0,71.0,151.0,9.0,41.0,151.0
-124.08893887631318,40.42945932559407,POINT (-124.08893887631318 40.42945932559407),111.0,66,41,3398.0,205.0,42.0,162.0,69.0,153.0,161.0,69.0,1745.0,314.0,3.0,78.0,937.0,24.0,38.0,937.0
-121.61456537158628,40.36204270088812,POINT (-121.61456537158628 40.36204270088812),81.0,122,36,7085.0,274.0,-57.0,331.0,-9.0,185.0,185.0,-9.0,1156.0,222.0,5.0,75.0,634.0,28.0,28.0,634.0
-123.66032113142144,40.11599954371693,POINT (-123.66032113142144 40.11599954371693),125.0,97,40,4821.0,264.0,26.0,237.0,63.0,187.0,195.0,63.0,1546.0,341.0,2.0,92.0,987.0,13.0,21.0,987.0
-117.98089096800753,35.00756611659261,POINT (-117.98089096800753 35.00756611659261),175.0,129,38,7099.0,358.0,25.0,332.0,92.0,230.0,277.0,83.0,149.0,28.0,1.0,80.0,83.0,5.0,10.0,77.0
-122.40719803783301,39.482477917447575,POINT (-122.40719803783301 39.482477917447575),166.0,121,38,6420.0,347.0,36.0,311.0,81.0,257.0,257.0,81.0,535.0,118.0,1.0,89.0,329.0,7.0,7.0,329.0
-123.72402747783754,39.963771674039236,POINT (-123.72402747783754 39.963771674039236),123.0,90,41,4482.0,252.0,31.0,220.0,66.0,181.0,189.0,66.0,1702.0,313.0,2.0,82.0,927.0,18.0,31.0,927.0
-118.95507875134392,37.19546552377222,POINT (-118.95507875134392 37.19546552377222),31.0,120,37,6797.0,210.0,-108.0,318.0,-46.0,132.0,132.0,-53.0,803.0,148.0,8.0,76.0,434.0,25.0,25.0,408.0
-117.13126154120995,35.2715662674411,POINT (-117.13126154120995 35.2715662674411),177.0,127,35,7847.0,370.0,17.0,353.0,86.0,242.0,289.0,73.0,103.0,20.0,1.0,70.0,59.0,4.0,22.0,48.0
-121.225333591279,41.540950315625615,POINT (-121.225333591279 41.540950315625615),93.0,119,34,7537.0,296.0,-46.0,342.0,9.0,208.0,208.0,-1.0,428.0,54.0,7.0,42.0,158.0,32.0,32.0,154.0
-123.24036229752565,39.593715669997266,POINT (-123.24036229752565 39.593715669997266),94.0,103,40,5069.0,241.0,-11.0,253.0,28.0,160.0,167.0,28.0,1441.0,316.0,1.0,91.0,902.0,13.0,17.0,902.0
-114.75527274643675,34.751747960917285,POINT (-114.75527274643675 34.751747960917285),212.0,127,35,8113.0,402.0,44.0,357.0,119.0,283.0,326.0,104.0,138.0,19.0,1.0,51.0,57.0,5.0,44.0,50.0
-120.64902213337821,41.81442831306813,POINT (-120.64902213337821 41.81442831306813),85.0,115,33,7672.0,290.0,-52.0,343.0,0.0,204.0,204.0,-10.0,438.0,60.0,11.0,42.0,173.0,35.0,35.0,163.0
-122.48456510939732,39.48465238172633,POINT (-122.48456510939732 39.48465238172633),151.0,120,39,6270.0,329.0,23.0,305.0,68.0,240.0,240.0,68.0,640.0,132.0,1.0,82.0,366.0,10.0,10.0,366.0
-120.37727090944558,38.32148976171589,POINT (-120.37727090944558 38.32148976171589),121.0,122,39,6363.0,298.0,-12.0,311.0,39.0,214.0,214.0,39.0,1022.0,195.0,3.0,78.0,552.0,13.0,13.0,552.0
-121.57270279885152,41.08069960533885,POINT (-121.57270279885152 41.08069960533885),101.0,121,35,7506.0,303.0,-40.0,343.0,6.0,214.0,214.0,6.0,966.0,162.0,6.0,68.0,479.0,30.0,30.0,479.0
-116.2844863986523,36.30134896612523,POINT (-116.2844863986523 36.30134896612523),199.0,121,32,8859.0,398.0,21.0,377.0,96.0,277.0,322.0,78.0,152.0,26.0,1.0,59.0,78.0,10.0,27.0,69.0
-117.39543199071022,36.40457355352161,POINT (-117.39543199071022 36.40457355352161),210.0,117,31,8753.0,408.0,39.0,369.0,114.0,284.0,334.0,93.0,100.0,15.0,2.0,51.0,45.0,10.0,24.0,38.0
-122.5204273032833,41.47828730045508,POINT (-122.5204273032833 41.47828730045508),97.0,120,37,6896.0,289.0,-35.0,324.0,10.0,201.0,201.0,10.0,665.0,118.0,8.0,68.0,349.0,31.0,31.0,349.0
-123.36165617337562,39.268725575416134,POINT (-123.36165617337562 39.268725575416134),119.0,85,40,4215.0,239.0,29.0,209.0,63.0,173.0,179.0,63.0,1327.0,266.0,2.0,86.0,774.0,13.0,18.0,774.0
-120.77515913620398,40.517771138807774,POINT (-120.77515913620398 40.517771138807774),80.0,122,35,7544.0,280.0,-65.0,346.0,-16.0,193.0,193.0,-16.0,387.0,67.0,5.0,62.0,192.0,15.0,15.0,192.0
-121.59995658953211,40.308423505428536,POINT (-121.59995658953211 40.308423505428536),76.0,122,36,7023.0,268.0,-61.0,329.0,-14.0,179.0,179.0,-14.0,1211.0,245.0,4.0,79.0,696.0,25.0,25.0,696.0
-121.18047038426954,39.79159624813089,POINT (-121.18047038426954 39.79159624813089),79.0,123,37,6827.0,268.0,-56.0,325.0,-8.0,179.0,179.0,-8.0,1984.0,425.0,4.0,84.0,1185.0,21.0,21.0,1185.0
-121.94885228329692,40.203028572625975,POINT (-121.94885228329692 40.203028572625975),150.0,122,36,7281.0,346.0,10.0,336.0,56.0,256.0,256.0,56.0,841.0,150.0,3.0,72.0,437.0,19.0,19.0,437.0
-120.6374950154404,39.366272140307025,POINT (-120.6374950154404 39.366272140307025),82.0,123,37,6832.0,270.0,-56.0,326.0,-5.0,182.0,182.0,-5.0,1915.0,376.0,6.0,80.0,1086.0,32.0,32.0,1086.0
-121.19894120319263,36.983461220857656,POINT (-121.19894120319263 36.983461220857656),125.0,119,46,4548.0,268.0,9.0,259.0,64.0,182.0,186.0,61.0,394.0,80.0,1.0,86.0,221.0,3.0,4.0,220.0
-116.79616370531122,33.55524181266061,POINT (-116.79616370531122 33.55524181266061),144.0,127,43,5697.0,303.0,10.0,293.0,78.0,182.0,227.0,70.0,473.0,87.0,2.0,77.0,257.0,18.0,42.0,238.0
-121.32230313115062,40.74595756955462,POINT (-121.32230313115062 40.74595756955462),81.0,122,35,7379.0,279.0,-60.0,340.0,-12.0,191.0,191.0,-12.0,731.0,116.0,6.0,61.0,339.0,29.0,29.0,339.0
-120.47225719517319,41.05366848099413,POINT (-120.47225719517319 41.05366848099413),81.0,119,33,7803.0,286.0,-64.0,350.0,-17.0,200.0,200.0,-17.0,337.0,47.0,6.0,47.0,141.0,25.0,25.0,141.0
-122.46120644357507,41.50640677384745,POINT (-122.46120644357507 41.50640677384745),115.0,120,36,7037.0,309.0,-19.0,328.0,25.0,221.0,221.0,25.0,576.0,102.0,7.0,70.0,302.0,27.0,27.0,302.0
-120.18137422121956,39.96800465456317,POINT (-120.18137422121956 39.96800465456317),73.0,122,34,7666.0,273.0,-77.0,350.0,-25.0,187.0,187.0,-25.0,474.0,88.0,10.0,64.0,248.0,30.0,30.0,248.0
-123.84213697674866,41.57874836683681,POINT (-123.84213697674866 41.57874836683681),90.0,84,40,4377.0,214.0,4.0,210.0,36.0,147.0,156.0,36.0,2090.0,394.0,7.0,81.0,1178.0,42.0,45.0,1178.0
-121.41626570110499,41.356765652529276,POINT (-121.41626570110499 41.356765652529276),95.0,120,35,7519.0,298.0,-44.0,343.0,0.0,210.0,210.0,0.0,449.0,65.0,5.0,54.0,193.0,22.0,22.0,193.0
-119.12389857148304,35.50715428331933,POINT (-119.12389857148304 35.50715428331933),196.0,130,40,6653.0,376.0,53.0,323.0,140.0,294.0,294.0,112.0,194.0,35.0,0.0,79.0,105.0,2.0,2.0,89.0
-120.04804341956648,41.454101022728494,POINT (-120.04804341956648 41.454101022728494),103.0,115,32,8162.0,312.0,-45.0,358.0,-2.0,227.0,227.0,-2.0,294.0,39.0,6.0,44.0,115.0,22.0,22.0,115.0
-123.38463221987743,40.08738767044142,POINT (-123.38463221987743 40.08738767044142),113.0,108,40,5389.0,269.0,3.0,265.0,43.0,183.0,191.0,43.0,1334.0,282.0,2.0,88.0,815.0,14.0,21.0,815.0
-116.05300419193102,36.115783540182825,POINT (-116.05300419193102 36.115783540182825),200.0,123,32,8798.0,399.0,22.0,376.0,98.0,277.0,322.0,80.0,170.0,33.0,2.0,63.0,92.0,10.0,32.0,86.0
-118.10024093015853,35.888377487444714,POINT (-118.10024093015853 35.888377487444714),87.0,123,37,7260.0,270.0,-60.0,330.0,2.0,181.0,192.0,-6.0,344.0,66.0,2.0,81.0,197.0,14.0,23.0,185.0
-117.7239974998624,35.390239375445255,POINT (-117.7239974998624 35.390239375445255),186.0,126,36,7749.0,377.0,29.0,348.0,95.0,248.0,297.0,84.0,116.0,23.0,1.0,72.0,66.0,4.0,14.0,49.0
-118.36211292054413,35.20599810552364,POINT (-118.36211292054413 35.20599810552364),132.0,128,39,6809.0,312.0,-10.0,323.0,53.0,222.0,231.0,45.0,207.0,38.0,2.0,81.0,113.0,6.0,11.0,109.0
-116.618588305935,33.55226628522678,POINT (-116.618588305935 33.55226628522678),130.0,131,43,5920.0,296.0,-6.0,303.0,62.0,171.0,217.0,54.0,386.0,72.0,2.0,71.0,201.0,14.0,50.0,191.0
-121.42404447760494,41.111435563058414,POINT (-121.42404447760494 41.111435563058414),116.0,121,34,7654.0,320.0,-27.0,347.0,19.0,231.0,231.0,19.0,577.0,96.0,4.0,65.0,282.0,20.0,20.0,282.0
-123.47651427285321,40.120505923434564,POINT (-123.47651427285321 40.120505923434564),125.0,104,40,5248.0,277.0,18.0,258.0,57.0,193.0,202.0,57.0,1329.0,248.0,2.0,83.0,733.0,14.0,22.0,733.0
-116.71078905914513,33.414288045026616,POINT (-116.71078905914513 33.414288045026616),143.0,127,44,5578.0,301.0,12.0,289.0,85.0,180.0,226.0,72.0,457.0,82.0,2.0,77.0,245.0,16.0,38.0,224.0
-120.72358333650934,36.13965533282684,POINT (-120.72358333650934 36.13965533282684),135.0,128,45,4998.0,290.0,10.0,280.0,77.0,199.0,204.0,66.0,402.0,81.0,1.0,89.0,233.0,3.0,4.0,227.0
-123.97863041021697,41.71946858857323,POINT (-123.97863041021697 41.71946858857323),118.0,75,39,4015.0,229.0,39.0,190.0,68.0,169.0,178.0,68.0,1686.0,292.0,7.0,73.0,872.0,44.0,45.0,872.0
-114.30312634528622,34.14967403332819,POINT (-114.30312634528622 34.14967403332819),251.0,127,35,8014.0,436.0,81.0,355.0,288.0,321.0,361.0,143.0,108.0,16.0,1.0,53.0,42.0,4.0,42.0,41.0
-115.65608624194584,33.98443989937343,POINT (-115.65608624194584 33.98443989937343),220.0,133,38,7447.0,407.0,61.0,346.0,269.0,279.0,326.0,121.0,76.0,12.0,1.0,54.0,32.0,3.0,32.0,30.0
-115.83923921313422,35.1509013044829,POINT (-115.83923921313422 35.1509013044829),192.0,129,35,8195.0,387.0,23.0,364.0,299.0,262.0,308.0,82.0,203.0,26.0,3.0,41.0,74.0,12.0,74.0,65.0
-118.2055092546649,37.55637579948767,POINT (-118.2055092546649 37.55637579948767),27.0,117,34,7639.0,213.0,-127.0,340.0,-61.0,57.0,138.0,-71.0,263.0,30.0,12.0,27.0,91.0,42.0,58.0,89.0
-115.63584258241875,34.493833047479754,POINT (-115.63584258241875 34.493833047479754),239.0,131,36,7983.0,432.0,72.0,360.0,147.0,305.0,351.0,132.0,118.0,16.0,1.0,48.0,45.0,4.0,43.0,44.0
-118.47051592084648,37.434526365396,POINT (-118.47051592084648 37.434526365396),129.0,117,33,8068.0,323.0,-28.0,351.0,26.0,191.0,248.0,26.0,301.0,48.0,10.0,52.0,139.0,38.0,42.0,139.0
-119.13506152617684,35.57500855875023,POINT (-119.13506152617684 35.57500855875023),197.0,130,40,6636.0,377.0,54.0,322.0,140.0,294.0,294.0,113.0,188.0,34.0,0.0,80.0,101.0,2.0,2.0,88.0
-117.55183157789152,36.61509684598594,POINT (-117.55183157789152 36.61509684598594),146.0,116,32,8340.0,339.0,-16.0,355.0,49.0,217.0,265.0,36.0,166.0,26.0,4.0,53.0,79.0,17.0,29.0,68.0
-117.96475931130622,36.452240682379774,POINT (-117.96475931130622 36.452240682379774),162.0,117,33,8118.0,354.0,5.0,349.0,68.0,228.0,280.0,57.0,160.0,32.0,2.0,77.0,92.0,10.0,14.0,87.0
-116.02281166401659,33.00066946251983,POINT (-116.02281166401659 33.00066946251983),224.0,135,42,6395.0,399.0,79.0,320.0,141.0,268.0,317.0,141.0,108.0,20.0,1.0,64.0,57.0,3.0,22.0,57.0
-118.98389118898724,34.85748011856827,POINT (-118.98389118898724 34.85748011856827),92.0,124,43,5674.0,252.0,-35.0,288.0,26.0,166.0,175.0,20.0,416.0,80.0,1.0,85.0,236.0,4.0,6.0,207.0
-123.75385633816005,41.713733298187684,POINT (-123.75385633816005 41.713733298187684),70.0,90,40,4593.0,202.0,-20.0,222.0,13.0,129.0,138.0,13.0,2409.0,465.0,7.0,84.0,1387.0,40.0,48.0,1387.0
-114.94679515693969,34.53545136488725,POINT (-114.94679515693969 34.53545136488725),224.0,128,36,7997.0,413.0,57.0,356.0,249.0,292.0,335.0,117.0,123.0,18.0,1.0,50.0,47.0,5.0,46.0,41.0
-116.02018361111895,34.72761432831211,POINT (-116.02018361111895 34.72761432831211),203.0,131,36,7913.0,396.0,37.0,358.0,315.0,269.0,315.0,98.0,131.0,18.0,1.0,47.0,52.0,5.0,52.0,44.0
-123.67126123682755,40.041108479949074,POINT (-123.67126123682755 40.041108479949074),123.0,93,41,4639.0,257.0,28.0,228.0,64.0,183.0,191.0,64.0,1561.0,289.0,2.0,79.0,844.0,18.0,31.0,844.0
-122.24532573358601,40.91648030074086,POINT (-122.24532573358601 40.91648030074086),143.0,122,35,7465.0,344.0,2.0,342.0,48.0,245.0,255.0,48.0,1424.0,273.0,5.0,79.0,781.0,32.0,32.0,781.0
-115.27381529671273,33.02947648486653,POINT (-115.27381529671273 33.02947648486653),248.0,135,39,7162.0,432.0,91.0,340.0,153.0,303.0,350.0,153.0,64.0,10.0,0.0,59.0,26.0,0.0,24.0,26.0
-118.73336842782574,37.61373550382435,POINT (-118.73336842782574 37.61373550382435),88.0,119,34,7668.0,277.0,-65.0,342.0,-9.0,197.0,201.0,-9.0,380.0,63.0,10.0,61.0,187.0,35.0,35.0,187.0
-119.04200889050583,34.532393798934464,POINT (-119.04200889050583 34.532393798934464),102.0,112,44,4963.0,243.0,-10.0,254.0,45.0,166.0,175.0,40.0,595.0,128.0,1.0,96.0,380.0,3.0,4.0,342.0
-116.79528672664544,33.77854289107251,POINT (-116.79528672664544 33.77854289107251),145.0,130,42,6012.0,311.0,6.0,305.0,76.0,187.0,233.0,67.0,545.0,100.0,3.0,77.0,297.0,20.0,46.0,275.0
-117.6152230349306,34.29375470517557,POINT (-117.6152230349306 34.29375470517557),90.0,128,42,5953.0,254.0,-44.0,299.0,18.0,167.0,177.0,13.0,519.0,118.0,2.0,93.0,322.0,6.0,10.0,321.0
-120.80096960535029,40.02309109457898,POINT (-120.80096960535029 40.02309109457898),68.0,123,36,7171.0,263.0,-73.0,336.0,-23.0,174.0,174.0,-23.0,1117.0,209.0,6.0,75.0,593.0,24.0,24.0,593.0
-123.97042635098148,40.24279238598477,POINT (-123.97042635098148 40.24279238598477),108.0,76,41,3782.0,215.0,31.0,184.0,61.0,156.0,163.0,61.0,2126.0,412.0,2.0,85.0,1226.0,21.0,35.0,1226.0
-115.16883923224823,33.543397784996465,POINT (-115.16883923224823 33.543397784996465),231.0,133,38,7371.0,416.0,72.0,343.0,133.0,290.0,335.0,133.0,73.0,11.0,0.0,61.0,34.0,1.0,24.0,34.0
-120.16964106715385,40.75021607812971,POINT (-120.16964106715385 40.75021607812971),70.0,118,33,7845.0,274.0,-78.0,352.0,-11.0,188.0,188.0,-30.0,279.0,34.0,7.0,38.0,103.0,25.0,25.0,103.0
-121.66256507871093,41.63984906953972,POINT (-121.66256507871093 41.63984906953972),61.0,120,36,7157.0,259.0,-73.0,332.0,-17.0,170.0,170.0,-28.0,426.0,51.0,9.0,38.0,151.0,42.0,42.0,146.0
-117.27932524626674,37.01412039948357,POINT (-117.27932524626674 37.01412039948357),160.0,116,31,8725.0,358.0,-10.0,368.0,90.0,234.0,284.0,43.0,134.0,16.0,5.0,28.0,47.0,20.0,36.0,38.0
